repo,package,release_tag,release_name,release_date_utc,asset_original_name,saved_filename,download_url,content_type,size_bytes
AniTrend/anitrend-app,com.mxt.anitrend,1.8.4,v1.8.4: Bug fixes,2021-04-29T18:22:38+00:00,app-github-release.apk,v1.8.4_Bug_fixes_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.4/app-github-release.apk,application/vnd.android.package-archive,16196830
AniTrend/anitrend-app,com.mxt.anitrend,1.8.4,v1.8.4: Bug fixes,2021-04-29T18:22:38+00:00,app-release.apk,v1.8.4_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.4/app-release.apk,application/vnd.android.package-archive,16196789
AniTrend/anitrend-app,com.mxt.anitrend,1.8.3,v1.8.3: Bug fixes,2021-04-12T08:36:35+00:00,app-release-github.apk,v1.8.3_Bug_fixes_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.3/app-release-github.apk,application/vnd.android.package-archive,16197350
AniTrend/anitrend-app,com.mxt.anitrend,1.8.3,v1.8.3: Bug fixes,2021-04-12T08:36:35+00:00,app-release.apk,v1.8.3_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.3/app-release.apk,application/vnd.android.package-archive,16197322
AniTrend/anitrend-app,com.mxt.anitrend,1.8.2,v1.8.2: Ehancements & Bug fixes,2021-04-09T15:06:14+00:00,app-release-github.apk,v1.8.2_Ehancements_&_Bug_fixes_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.2/app-release-github.apk,application/vnd.android.package-archive,16208648
AniTrend/anitrend-app,com.mxt.anitrend,1.8.2,v1.8.2: Ehancements & Bug fixes,2021-04-09T15:06:14+00:00,app-release.apk,v1.8.2_Ehancements_&_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.2/app-release.apk,application/vnd.android.package-archive,16208624
AniTrend/anitrend-app,com.mxt.anitrend,1.8.1,v1.8.1: Ehancements & Bug fixes,2021-04-08T17:36:49+00:00,app-release-github.apk,v1.8.1_Ehancements_&_Bug_fixes_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.1/app-release-github.apk,application/vnd.android.package-archive,16204531
AniTrend/anitrend-app,com.mxt.anitrend,1.8.1,v1.8.1: Ehancements & Bug fixes,2021-04-08T17:36:49+00:00,app-release.apk,v1.8.1_Ehancements_&_Bug_fixes_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.1/app-release.apk,application/vnd.android.package-archive,16204510
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc4,v1.8.0-rc4,2021-04-06T13:40:12+00:00,app-release-github.apk,v1.8.0-rc4_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc4/app-release-github.apk,application/vnd.android.package-archive,16204216
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc4,v1.8.0-rc4,2021-04-06T13:40:12+00:00,app-release.apk,v1.8.0-rc4_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc4/app-release.apk,application/vnd.android.package-archive,16204208
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc3,v1.8.0-rc3,2021-04-05T21:49:12+00:00,app-github-release.apk,v1.8.0-rc3_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc3/app-github-release.apk,application/vnd.android.package-archive,16208286
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc3,v1.8.0-rc3,2021-04-05T21:49:12+00:00,app-release.apk,v1.8.0-rc3_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc3/app-release.apk,application/vnd.android.package-archive,16208273
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc2,v1.8.0-rc2,2021-04-05T18:12:23+00:00,app-github-release.apk,v1.8.0-rc2_app-github-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc2/app-github-release.apk,application/vnd.android.package-archive,16208275
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc2,v1.8.0-rc2,2021-04-05T18:12:23+00:00,app-release.apk,v1.8.0-rc2_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc2/app-release.apk,application/vnd.android.package-archive,16208271
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc1,v1.8.0-rc1,2021-04-04T21:33:49+00:00,app-release-github.apk,v1.8.0-rc1_app-release-github.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc1/app-release-github.apk,application/vnd.android.package-archive,16239270
AniTrend/anitrend-app,com.mxt.anitrend,1.8.0-rc1,v1.8.0-rc1,2021-04-04T21:33:49+00:00,app-release.apk,v1.8.0-rc1_app-release.apk,https://github.com/AniTrend/anitrend-app/releases/download/1.8.0-rc1/app-release.apk,application/vnd.android.package-archive,16239243
